dataset,hog_id,fasta_file,num_taxa,num_pairs,mean_seq_len,min_seq_len,max_seq_len,mean_sss,median_sss,min_sss,max_sss,std_sss,mean_identity,median_identity,min_identity,max_identity,std_identity
euk,E0746357,HOG_E0746357.fa,15,105,351.1333333333333,336,371,0.6271059525996904,0.5518184304074378,0.3992971073263044,0.9974497024652876,0.1672117364345933,0.666924762049275,0.5953079178885631,0.4939759036144578,0.9970845481049563,0.1366755668072225
euk,E0745703,HOG_E0745703.fa,19,171,687.3157894736842,574,730,0.6271579862350496,0.5848394227018593,0.40368882939164064,0.989818275550973,0.12932658066059066,0.6626912526988903,0.6189759036144579,0.539543057996485,0.994277539341917,0.10562791982335745
euk,E0746423,HOG_E0746423.fa,15,105,392.26666666666665,307,431,0.5440161758060255,0.43682664054848186,0.29299191374663075,0.9979484841577387,0.21829940148036334,0.666950690823455,0.588957055214724,0.46355685131195334,0.9975786924939467,0.16492084888180839
euk,E0746659,HOG_E0746659.fa,17,136,212.94117647058823,183,272,0.7107469831676042,0.6770090415407879,0.4993860008186656,1.0,0.11499945329538006,0.8107258786349898,0.7577940577940578,0.6831683168316832,1.0,0.10058151050627515
euk,E0746710,HOG_E0746710.fa,12,66,257.3333333333333,210,296,0.5807760005867353,0.5949621125413569,0.2589733693554612,0.9860686374447842,0.20017022990421848,0.7305553877287625,0.7439752696658775,0.5253456221198156,1.0,0.1411537734699904
euk,E0746523,HOG_E0746523.fa,16,120,455.8125,432,527,0.6275685298578028,0.5616555865322754,0.41038849538527583,0.9960092417559336,0.16931725759770969,0.7559914765091845,0.7365674513198939,0.599483204134367,0.9933628318584071,0.1065298838883884
euk,E0745959,HOG_E0745959.fa,14,91,851.2142857142857,837,861,0.5442186838256695,0.509827738515901,0.21849208119562794,0.9910109865719676,0.2292608733200071,0.6083273060122258,0.5821256038647343,0.37257438551099614,0.9953051643192489,0.18166378018582333
euk,E0747054,HOG_E0747054.fa,14,91,199.21428571428572,194,228,0.6850517812980107,0.6549295774647887,0.4721496953872933,0.9907834101382489,0.1358459777026974,0.6909892187026806,0.6307692307692307,0.5233160621761658,0.9847715736040609,0.12310653010107957
euk,E0748254,HOG_E0748254.fa,10,45,143.1,135,162,0.8890274597241856,0.8909209666884389,0.7572115384615384,1.0,0.07132971560446613,0.9309894527088365,0.9318181818181818,0.8518518518518519,1.0,0.03918583774354183
euk,E0749133,HOG_E0749133.fa,14,91,318.07142857142856,258,389,0.5545448645580963,0.4882903981264637,0.298379700397432,1.0,0.1936656295657354,0.7079185695373408,0.6531365313653137,0.5083056478405316,1.0,0.14972085601615295
euk,E0748047,HOG_E0748047.fa,12,66,489.3333333333333,390,520,0.5111847885275416,0.48804218051797055,0.3097771531820919,0.9829901521933752,0.19624778482672978,0.6076764022470154,0.5517979797979798,0.44759825327510916,0.9846153846153847,0.14468130305326038
euk,E0749136,HOG_E0749136.fa,17,136,225.76470588235293,186,256,0.6595091000168044,0.6348353356312351,0.4167289021657954,0.9970200085142614,0.15707487554636743,0.6944385966814979,0.6590909090909091,0.4854771784232365,0.9955555555555555,0.12918409724457425
euk,E0745867,HOG_E0745867.fa,15,105,946.4666666666667,903,964,0.6228707605239971,0.5475023464386276,0.3982724529087314,0.9977822580645161,0.16245679125428378,0.638590389304363,0.5635005336179295,0.46645021645021645,0.9979013641133263,0.1492810820610292
euk,E0746286,HOG_E0746286.fa,14,91,979.5714285714286,928,1005,0.47841440812756175,0.4254205990972507,0.13985521817816207,0.983,0.24464210553258084,0.5426435085205726,0.4820457018498368,0.29260089686098656,0.9858728557013118,0.19915375026810553
euk,E0746543,HOG_E0746543.fa,15,105,702.0666666666667,606,742,0.6048017602349163,0.5340692286726628,0.398066657048045,0.9852087365219795,0.17251593369960677,0.6692330908558257,0.6046852122986823,0.5182829888712241,0.992867332382311,0.13386193026056115
euk,E0752475,HOG_E0752475.fa,17,136,468.29411764705884,350,516,0.6189882609862325,0.6450353289462503,0.10564077189510143,0.9587792310741181,0.19506099099375523,0.6993932957594188,0.7043440041022636,0.29894179894179895,0.9937238493723849,0.16351997494382803
euk,E0749861,HOG_E0749861.fa,14,91,575.0714285714286,558,593,0.6784449586635394,0.6192582511058183,0.4477587068821863,0.9935396123767426,0.14992403138331056,0.7021001529313183,0.6514084507042254,0.4991243432574431,0.9930675909878682,0.13380047743376278
euk,E0753547,HOG_E0753547.fa,13,78,509.9230769230769,404,550,0.7269342097171022,0.7057420631411391,0.601840490797546,0.9842602308499475,0.098047165570428,0.8077912501237353,0.790676839732158,0.6520912547528517,0.9977628635346756,0.09490580932287881
euk,E0754197,HOG_E0754197.fa,15,105,410.06666666666666,362,444,0.48892609368641704,0.39232558139534884,0.2589061716006021,0.9976679104477612,0.1918952708848713,0.5516241036064149,0.46875,0.3536231884057971,0.9948586118251928,0.16209738465192175
euk,E0747393,HOG_E0747393.fa,15,105,940.8666666666667,769,1136,0.7154673855411777,0.6450011284134507,0.38246392896781356,0.99887867234806,0.16001933092754414,0.8032028830166349,0.7595078299776287,0.6387195121951219,1.0,0.11067869911267852
euk,E0756359,HOG_E0756359.fa,18,153,479.22222222222223,449,529,0.7902347539948252,0.8446638815039879,0.3006535947712418,0.9924184988627748,0.1796726417668901,0.8382525498578322,0.8679245283018868,0.5195121951219512,1.0,0.1290442480695347
euk,E0754233,HOG_E0754233.fa,15,105,698.6666666666666,427,901,0.4257828546233061,0.35077428437353353,0.11711711711711711,0.9659505472233482,0.18763798551785513,0.6541182890530077,0.5978915662650602,0.4937655860349127,0.9729344729344729,0.13121775318085718
euk,E0758308,HOG_E0758308.fa,29,406,305.9655172413793,226,336,0.7108084279159886,0.7738883632923368,0.19621749408983452,1.0,0.23349112742707717,0.7662435043607911,0.8010112385112385,0.3738738738738739,1.0,0.18123673144643096
euk,E0759084,HOG_E0759084.fa,18,153,357.77777777777777,327,403,0.6803765730710563,0.645632333767927,0.2969773299748111,0.9902213072568193,0.17318684575947185,0.7154799841120518,0.6878612716763006,0.41329479768786126,0.9861495844875346,0.1402236054031238
euk,E0752720,HOG_E0752720.fa,17,136,755.7058823529412,667,806,0.7976748673982523,0.8368829765801703,0.4949788583509514,1.0,0.13715056881908433,0.8255305306402408,0.851531291611185,0.6039453717754173,1.0,0.11688713389832388
euk,E0749142,HOG_E0749142.fa,14,91,998.7142857142857,728,1178,0.3791346570756521,0.2332943697642704,0.13149284253578733,0.9812600056502495,0.23812461165660412,0.5205897032814409,0.385038503850385,0.3474285714285714,0.9972527472527473,0.20124592895446344
euk,E0759639,HOG_E0759639.fa,17,136,515.4705882352941,356,615,0.6427799326357023,0.6483758426891174,0.11649319455564451,1.0,0.2281064287459062,0.7199737827673168,0.721574192397991,0.32621951219512196,1.0,0.17227550861906182
euk,E0761639,HOG_E0761639.fa,19,171,462.4736842105263,311,528,0.5468838781573796,0.5560926485397785,0.18839822315129345,1.0,0.2136959128312308,0.6883105839519837,0.7009803921568627,0.38079470198675497,1.0,0.1667136613373408
euk,E0769246,HOG_E0769246.fa,20,190,443.0,317,512,0.41972142838849974,0.29666246011536335,0.16728025770823746,0.9967105263157895,0.22587368018714016,0.5526169363499147,0.46902223575997565,0.34627831715210355,0.9957983193277311,0.1697464991595353
euk,E0758684,HOG_E0758684.fa,16,120,824.3125,578,934,0.6552049125721844,0.6352815172157422,0.3148456513385423,0.995005386348056,0.15261063063150762,0.7491267352246199,0.707989417989418,0.6088495575221239,0.993485342019544,0.10494563433167546
euk,E0780058,HOG_E0780058.fa,17,136,412.47058823529414,273,465,0.6289294659715314,0.6487283897582089,0.1563955080799781,0.9976739268344259,0.2080980354983617,0.7607416296154986,0.7620222736124634,0.4064039408866995,0.9975490196078431,0.1733522303046858
euk,E0781413,HOG_E0781413.fa,21,210,116.95238095238095,93,157,0.6182726866837758,0.6010016694490818,0.1522184300341297,1.0,0.23915217966655122,0.7270775622347869,0.7003146067415731,0.3125,1.0,0.20368493541608088
euk,E0779894,HOG_E0779894.fa,26,325,278.4230769230769,236,341,0.39505993312082255,0.26367851622874805,0.05816398037841626,0.9976343359242987,0.23269370550818994,0.5201690015038488,0.4092664092664093,0.28634361233480177,1.0,0.19438728813733605
euk,E0781703,HOG_E0781703.fa,24,276,118.08333333333333,88,122,0.5122399922667142,0.5514446444644465,0.07536231884057971,0.994475138121547,0.23431446331863043,0.5573633688587372,0.5702479338842975,0.23809523809523808,0.9917355371900827,0.19458422022764035
euk,E0781675,HOG_E0781675.fa,22,231,544.1363636363636,397,615,0.4389073186507237,0.3368557656655543,0.16911764705882354,0.9913494809688581,0.20202965890787586,0.5276875843331462,0.43253968253968256,0.3747276688453159,0.9946808510638298,0.16743105431131958
euk,E0781792,HOG_E0781792.fa,21,210,651.1904761904761,470,771,0.5154828042491584,0.6311068589149258,0.10528494549468746,0.9920611584827992,0.28426038240448176,0.6161760112232239,0.7007508857561843,0.30341113105924594,0.9909365558912386,0.21977029637881892
euk,E0783173,HOG_E0783173.fa,17,136,525.5882352941177,453,558,0.7277486478560629,0.7257978866968051,0.46102104173853053,0.990173307128819,0.14085058501570288,0.7764827064243579,0.7563610600490196,0.5905349794238683,0.9867674858223062,0.11250894699074189
euk,E0784079,HOG_E0784079.fa,27,351,289.55555555555554,255,329,0.4354741080996957,0.366499162479062,0.09151291512915129,1.0,0.263800666531582,0.5350525223424527,0.4432234432234432,0.3,1.0,0.21847110613611412
euk,E0785287,HOG_E0785287.fa,16,120,121.0625,92,151,0.44841224772655924,0.3540921705469342,0.20398009950248755,0.9932795698924731,0.22044356755060643,0.5373662074567839,0.4588516746411483,0.32456140350877194,0.9922480620155039,0.16729232731863244
euk,E0789185,HOG_E0789185.fa,20,190,162.3,109,202,0.4304780294402437,0.3751456669414206,0.052752293577981654,0.994535519125683,0.2036221450337119,0.5327380713993092,0.4646103158373097,0.328,0.9940828402366864,0.1661248826587562
euk,E0759259,HOG_E0759259.fa,48,1128,460.7916666666667,336,532,0.599160960567527,0.5502442841362715,0.2192024384048768,1.0,0.15383195320332488,0.6712633304483361,0.6378562399448403,0.3684210526315789,1.0,0.12902574545989737
euk,E0770269,HOG_E0770269.fa,33,528,659.2424242424242,490,773,0.6040486313449516,0.5688117842018329,0.21193287756370416,0.9965981766226697,0.18248081587901813,0.7392609807604045,0.6842105263157895,0.4683760683760684,1.0,0.13544821636674897
euk,E0790046,HOG_E0790046.fa,23,253,168.91304347826087,141,204,0.6274413909227395,0.5728777362520021,0.23788105947026486,1.0,0.20604223671488647,0.6913398156696152,0.674074074074074,0.40397350993377484,1.0,0.16393732503483702
euk,E0784066,HOG_E0784066.fa,27,351,469.85185185185185,260,564,0.49520627326391364,0.48661852166525066,0.05353687379058267,1.0,0.2614723894140721,0.6395484818525554,0.6684636118598383,0.2749445676274945,1.0,0.21178240756799616
euk,E0790149,HOG_E0790149.fa,16,120,361.8125,267,500,0.48632157272699433,0.4334096925381449,0.07036059806508356,0.9935553168635876,0.21100723033996252,0.6148038965669687,0.5658706253585772,0.36363636363636365,1.0,0.172912716720464
euk,E0790087,HOG_E0790087.fa,21,210,396.0,302,549,0.7477722569512483,0.8414665950707232,0.3323943661971831,1.0,0.19293289105514533,0.8333402911027117,0.9034637715740078,0.5134328358208955,1.0,0.14583523331328338
euk,E0793757,HOG_E0793757.fa,26,325,161.84615384615384,139,229,0.49806678473741245,0.49266862170087977,0.0,1.0,0.2497056442585993,0.5875726039088268,0.5594405594405595,0.2740740740740741,1.0,0.19831158289809397
euk,E0780419,HOG_E0780419.fa,37,666,610.9459459459459,508,769,0.6366657086525952,0.6847961747810537,0.16262653169952052,0.9956542732979237,0.2184353734836873,0.7435840474216856,0.7676313336930397,0.3584905660377358,0.998272884283247,0.16139618237872902
euk,E0794199,HOG_E0794199.fa,29,406,145.20689655172413,114,188,0.5602174478749821,0.5323591768925354,0.16808252427184467,1.0,0.21478860410594092,0.625392160871377,0.5713800904977375,0.29927007299270075,1.0,0.20157889222791153
euk,E0792964,HOG_E0792964.fa,34,561,373.3529411764706,209,456,0.37338491072665947,0.28289117487818083,0.12358393408856849,0.9966614734030714,0.21250584306375409,0.4866331540877538,0.41687344913151364,0.29381443298969073,0.9977220956719818,0.17420055588125885
euk,E0793021,HOG_E0793021.fa,21,210,596.3333333333334,416,686,0.39311788047258867,0.39307322629653774,0.0682330222079176,0.9925360756344336,0.23647827151451245,0.5071603359393778,0.5065354063123911,0.26410835214446954,0.9932203389830508,0.1803452676997755
euk,E0795316,HOG_E0795316.fa,24,276,108.25,80,130,0.5285362828208233,0.48173476008527555,0.17395727365208546,1.0,0.19516417541218428,0.6000234550313789,0.5766111822449851,0.2912621359223301,1.0,0.16048660126375908
euk,E0794379,HOG_E0794379.fa,20,190,363.7,315,383,0.5173246147545848,0.5488837928785677,0.21030756442227763,1.0,0.19762972314163246,0.5792283834217938,0.573995990082341,0.3387096774193548,1.0,0.15322555041673303
euk,E0794232,HOG_E0794232.fa,23,253,460.04347826086956,324,535,0.5282455511449552,0.462848626783053,0.1817801047120419,0.9896515311510031,0.18689586988712506,0.6126156533804813,0.5723684210526315,0.3877005347593583,0.9956803455723542,0.16476115850036968
euk,E0789260,HOG_E0789260.fa,23,253,866.5652173913044,576,997,0.45449517827926333,0.5268972142170989,0.09457739307535641,0.9973769803798133,0.265793911695832,0.5605001851327935,0.6241426611796982,0.2774390243902439,0.9979057591623036,0.20434064179740588
euk,E0793921,HOG_E0793921.fa,41,820,456.8536585365854,285,567,0.6034833302459272,0.6594868885792347,0.03622047244094488,1.0,0.23046547405951712,0.6739729859538209,0.7248908296943232,0.2852664576802508,1.0,0.1878292239079172
euk,E0778401,HOG_E0778401.fa,37,666,801.3783783783783,715,901,0.5955210052659168,0.5627559109468291,0.3964150293002413,0.9993085964507951,0.1298672843621996,0.6402627993177493,0.6084656084656085,0.4868766404199475,0.9987531172069826,0.11262483010349912
euk,E0795420,HOG_E0795420.fa,36,630,437.30555555555554,357,537,0.4121012106317117,0.3831072372416432,0.12193562140268599,0.9965489779665516,0.18110492912860265,0.5343878964489706,0.49623975120158326,0.32175925925925924,0.9943977591036415,0.14156236490345284
euk,E0801829,HOG_E0801829.fa,29,406,344.9310344827586,275,424,0.4300773967686074,0.418077742607039,0.04980132450331126,1.0,0.2370453179674249,0.5178544609314266,0.49230769230769234,0.2668918918918919,1.0,0.16741057728960834
euk,E0803072,HOG_E0803072.fa,34,561,361.1764705882353,312,433,0.4325671515231515,0.3805841924398625,0.14785675529028758,1.0,0.192738387238803,0.49717178262218265,0.4527777777777778,0.28040540540540543,1.0,0.1598675845729221
euk,E0802765,HOG_E0802765.fa,48,1128,428.0208333333333,218,550,0.2984007905044095,0.2945876000223826,0.0,0.9923285198555957,0.2034348171488776,0.4251587032075395,0.3900115375479317,0.23546511627906977,0.988558352402746,0.1345285911201845
euk,E0802240,HOG_E0802240.fa,27,351,816.4074074074074,693,909,0.3706251380389491,0.1340958605664488,0.05927445476139063,0.9989656361337778,0.2953557874738179,0.5036785145538646,0.35340314136125656,0.28175182481751826,0.9987966305655837,0.21663077125176974
euk,E0801614,HOG_E0801614.fa,42,861,605.1666666666666,505,818,0.2335390618707023,0.1562260683106142,0.02257064093728463,0.9901022764764105,0.19089796174985274,0.38078321154241196,0.33457943925233646,0.22795698924731184,0.988013698630137,0.1370448495880109
euk,E0803107,HOG_E0803107.fa,44,946,372.15909090909093,289,588,0.4092791886944224,0.33483542933099464,0.0,1.0,0.30195709967187384,0.5546873468584139,0.4861413391371143,0.25475285171102663,1.0,0.2228298535129721
euk,E0803575,HOG_E0803575.fa,15,105,229.26666666666668,220,280,0.4663909069330608,0.5097378277153558,0.08301599390708302,0.9970748015043878,0.24858135060319636,0.5405240776650659,0.5818181818181818,0.27184466019417475,0.995575221238938,0.18553767518181843
euk,E0803212,HOG_E0803212.fa,33,528,283.1212121212121,203,382,0.3944484198219154,0.34678817962930386,0.030047636496885306,1.0,0.27474396428974407,0.49707215734346044,0.40485417889998043,0.2062780269058296,1.0,0.22799205270570816
euk,E0803328,HOG_E0803328.fa,38,703,282.7631578947368,179,373,0.1983366415019328,0.12589712918660287,0.0,0.9978617248752673,0.1954197760895667,0.34786969416665003,0.29910714285714285,0.19724770642201836,0.9962406015037594,0.14712641092327128
euk,E0804898,HOG_E0804898.fa,24,276,265.2916666666667,203,347,0.42281452160897887,0.4197115396884945,0.09943289224952741,1.0,0.19029881264332965,0.5016081584866368,0.4682153041825095,0.29646017699115046,1.0,0.15618583367197705
euk,E0803937,HOG_E0803937.fa,36,630,331.22222222222223,245,438,0.3661630135418986,0.2718383740995529,0.02555816686251469,0.9967751392553503,0.2546143795489084,0.4856917273684935,0.39192143962848297,0.22591362126245848,0.9970149253731343,0.21587116779646492
euk,E0808137,HOG_E0808137.fa,24,276,129.29166666666666,114,179,0.5569507890599704,0.5552736352399705,0.2327478042659975,1.0,0.19667085729482414,0.6220480655937359,0.6403508771929824,0.3484848484848485,1.0,0.17765349168195665
euk,E0804722,HOG_E0804722.fa,29,406,411.8965517241379,338,598,0.2655501644294451,0.19936474123560102,0.02101407364565259,0.9893333333333333,0.21035844814778598,0.3959839938459115,0.3383130877742947,0.21690140845070421,0.9893899204244032,0.15792941060660354
euk,E0813567,HOG_E0813567.fa,32,496,152.96875,130,238,0.5211544529235388,0.49438859656011935,0.23648648648648649,0.9947643979057592,0.1327746180003799,0.610847760505828,0.5714285714285714,0.35658914728682173,0.993103448275862,0.1199002895553071
euk,E0812781,HOG_E0812781.fa,27,351,315.8888888888889,297,374,0.5689525795559819,0.4641772920461445,0.20844686648501362,1.0,0.23813499498632928,0.6114906347181911,0.5,0.29292929292929293,1.0,0.20398811087525262
euk,E0801674,HOG_E0801674.fa,50,1225,594.58,471,838,0.3739750410360026,0.33381180223285484,0.12731072174891497,0.9976973684210526,0.1641179088482028,0.49044906004720584,0.4573502722323049,0.30666666666666664,0.9982993197278912,0.1284434573658033
euk,E0816287,HOG_E0816287.fa,23,253,477.39130434782606,336,676,0.4798132568700875,0.5131355131355131,0.021193666260657735,0.9935163996948894,0.24259516834980385,0.5887983492078546,0.5843373493975904,0.27445652173913043,0.9959595959595959,0.18112956820605886
euk,E0816677,HOG_E0816677.fa,26,325,369.7307692307692,271,478,0.3733996948124084,0.2633973710819009,0.050303848750844024,0.9618898459932133,0.2255634752558474,0.4861139806949175,0.40298507462686567,0.2374429223744292,0.9887323943661972,0.16683040730581983
euk,E0796129,HOG_E0796129.fa,41,820,856.3414634146342,746,1279,0.5993822755513807,0.6574927327524549,0.06988198122851036,1.0,0.2291018159260491,0.675225036655213,0.7130647130647131,0.32043530834340994,1.0,0.1688767962761599
euk,E0818004,HOG_E0818004.fa,27,351,699.6666666666666,610,835,0.5334799354473276,0.44851387519368924,0.038239635046290084,0.9718368479467259,0.2609055485196355,0.6074178484087885,0.5086614173228347,0.3038229376257545,0.9883211678832117,0.2023427351615231
euk,E0804798,HOG_E0804798.fa,49,1176,888.469387755102,661,1008,0.510316621709402,0.45783795684720385,0.2561351217088922,1.0,0.16208505105334042,0.5894037726967056,0.540613816996128,0.3764172335600907,1.0,0.13036390068435874
euk,E0805604,HOG_E0805604.fa,44,946,931.3636363636364,695,1442,0.2100075002019702,0.15792119647497754,0.0,0.9810162555416619,0.18348166488720488,0.3965556184851585,0.3622574059034709,0.26002587322121606,0.9941176470588236,0.12821481118605557
bac,E0866384,E0866384.fa,10,45,126.7,120,133,0.2841432569756653,0.2762854950115119,0.13851080864691753,0.6816421378776143,0.0975963271515709,0.36406943035911454,0.34375,0.225,0.72,0.080102272307065
bac,E0866364,E0866364.fa,10,45,150.5,129,159,0.44934975807467764,0.42132305716120744,0.2974107767669699,0.8541801685029164,0.09598925671496682,0.48259712080676176,0.48,0.3708609271523179,0.8278145695364238,0.0767559142334407
bac,E0866440,E0866440.fa,10,45,274.9,251,314,0.41281871015217697,0.4037900874635568,0.3244236551954561,0.8465184104994532,0.0761580809982238,0.5209796766336767,0.5122950819672131,0.46502057613168724,0.851145038167939,0.05537203234706758
bac,E0866981,E0866981.fa,10,45,212.8,210,224,0.4414421253252999,0.4268237426370639,0.3267415730337079,0.7694394213381555,0.07690507954748865,0.4556659445406562,0.4449760765550239,0.35071090047393366,0.7619047619047619,0.06423877480898342
bac,E0886776,E0886776.fa,10,45,257.6,239,354,0.213058128567393,0.19868095630667765,0.07237276933245208,0.5186934277843369,0.08033869256652372,0.3114747118140691,0.29707112970711297,0.24774774774774774,0.5,0.05342922669726097
bac,E0866925,E0866925.fa,10,45,362.4,357,376,0.45077562153600986,0.45430251202565475,0.2684774092452337,0.7700106723585912,0.11866524983509981,0.4812832593720479,0.4733893557422969,0.3721590909090909,0.7590027700831025,0.08320044587469991
bac,E0866386,E0866386.fa,10,45,417.2,402,427,0.28719265971511726,0.27635524798154554,0.16219290263876252,0.8674423910563541,0.10185459149422045,0.3812384605785292,0.36803874092009686,0.30749354005167956,0.8598574821852731,0.08037581730640074
bac,E0866444,E0866444.fa,10,45,544.3,490,579,0.43470098538198326,0.4187094448449892,0.33256924546322825,0.926953981008035,0.0968905289778613,0.4958808732669283,0.47368421052631576,0.4282744282744283,0.9240506329113924,0.07809647632620173
bac,E0988205,E0988205.fa,12,66,346.8333333333333,328,367,0.33277461351880583,0.4098407704688338,0.06238698010849909,1.0,0.2311659844220257,0.4469036234131798,0.4816278522700541,0.26666666666666666,1.0,0.14986172869712444
bac,E0889623,E0889623.fa,17,136,404.2352941176471,306,635,0.16748585977864774,0.10872522067282647,0.005545286506469501,0.8563144329896907,0.1663673363541136,0.3644346513551952,0.3371728871728872,0.23636363636363636,0.8300653594771242,0.10058010855242143
bac,E0866388,E0866388.fa,10,45,925.0,821,1057,0.14931776277399034,0.12078117175763646,0.07299753834501041,0.7180606617647058,0.09985197490541593,0.30474631876534086,0.2932242990654206,0.23815309842041313,0.7045720984759671,0.06475829257809287
bac,E0990732,E0990732.fa,26,325,237.57692307692307,181,297,0.19001097737945724,0.12270688952303302,0.026854219948849106,1.0,0.1896794177443686,0.35521251205627674,0.3103448275862069,0.22115384615384615,1.0,0.13707985441036438
bac,E0990851,E0990851.fa,40,780,86.325,57,234,0.23437831659397326,0.23045808264581907,0.0,0.7699594046008119,0.14393754534939818,0.42159326138506753,0.4065148305084746,0.2222222222222222,0.8,0.09818281715224708
bac,E0990905,E0990905.fa,19,171,95.26315789473684,83,116,0.3350526518487546,0.3095487932843652,0.13733905579399142,0.9288061336254108,0.11566088919201734,0.4328642578303433,0.4111111111111111,0.2988505747126437,0.9347826086956522,0.0873791503206368
bac,E0889653,E0889653.fa,21,210,474.95238095238096,421,512,0.10918652130774816,0.04795707855934127,0.011967247533067394,0.7215777262180975,0.12321456476558891,0.29399454256695384,0.27691182961818583,0.20537897310513448,0.7061224489795919,0.05881482341088919
bac,E0990983,E0990983.fa,13,78,67.38461538461539,64,78,0.2082809836220897,0.1974622671893915,0.07379518072289157,0.6647230320699709,0.09046651526229507,0.3038750522686081,0.296875,0.14925373134328357,0.6470588235294118,0.07544414276356289
bac,E0991027,E0991027.fa,16,120,179.5,140,218,0.22142830343847975,0.13396556221876688,0.03837342497136312,0.6883629191321499,0.17504556273488756,0.3796411976761983,0.3531172948221205,0.22875816993464052,0.6827956989247311,0.10541984938628235
bac,E0990893,E0990893.fa,36,630,148.19444444444446,113,176,0.1765994594495302,0.14805096990377817,0.0,1.0,0.12937983090238836,0.34104423910616444,0.33088235294117646,0.2,1.0,0.0899673497167041
bac,E0991069,E0991069.fa,24,276,115.91666666666667,109,127,0.3055201669639472,0.23813429359009203,0.05666400638467677,1.0,0.17494503747821705,0.3618244500731174,0.3035500598324691,0.21428571428571427,1.0,0.14472246106480455
bac,E0991055,E0991055.fa,18,153,241.66666666666666,221,294,0.1997998163110629,0.1277357739753283,0.008236615499812805,1.0,0.2209561468766943,0.36623308312115943,0.3160621761658031,0.23696682464454977,1.0,0.14815238755683313
bac,E0991084,E0991084.fa,11,55,362.0,313,408,0.12216433317933052,0.07677329624478442,0.013877768881772085,0.5772925764192139,0.11202247538890027,0.2882177496875357,0.2837370242214533,0.21003134796238246,0.5727002967359051,0.05915134859162887
bac,E0991113,E0991113.fa,30,435,76.7,70,94,0.23204139506062965,0.17647058823529413,0.05067985166872682,1.0,0.1934892815929027,0.34380393612964066,0.3013698630136986,0.16216216216216217,1.0,0.1565389864025536
bac,E0991092,E0991092.fa,22,231,216.22727272727272,180,271,0.1971322829112475,0.19204389574759945,0.023073574227252938,0.5558006175562418,0.12166810691562445,0.34747905127134787,0.3383838383838384,0.21875,0.5714285714285714,0.06808025766805452
bac,E0991463,E0991463.fa,33,528,184.27272727272728,156,331,0.14647273656302717,0.11952306618611411,0.0,1.0,0.1286647785645747,0.30156674256292626,0.2875408496732026,0.1564625850340136,1.0,0.09401069790746988
bac,E0991584,E0991584.fa,20,190,277.0,217,342,0.06324960497641295,0.04787282366867045,0.0,0.8793755912961211,0.07691219326383314,0.3039334283291365,0.29848939575830336,0.22123893805309736,0.8894009216589862,0.055968441170563085
bac,E0992157,E0992157.fa,16,120,257.5,221,282,0.12105030566494093,0.10687982853580263,0.017470300489168415,0.6491682070240296,0.08125103761234155,0.3254050294744241,0.31476781349877797,0.21518987341772153,0.6346153846153846,0.06035586005303963
bac,E0992254,E0992254.fa,20,190,94.4,87,106,0.20180949921446845,0.15688468158347676,0.0,0.9830508474576272,0.15610597551718933,0.3520316774550498,0.3315018315018315,0.18181818181818182,0.970873786407767,0.10636378396137537
bac,E0983296,E0983296.fa,33,528,464.24242424242425,405,599,0.0810984602505304,0.059116928800313356,0.005528021349599695,0.9977601303196905,0.10003357564823691,0.30194445567097383,0.29301075268817206,0.2119047619047619,0.9979716024340771,0.07098400853127691
bac,E0889658,E0889658.fa,33,528,508.8181818181818,251,757,0.05380326011623723,0.03324463427961755,0.0,0.6053545881872062,0.07292486495218235,0.2880474571047591,0.2850348781383264,0.22401847575057737,0.583864118895966,0.03497035112152398
bac,E0992697,E0992697.fa,22,231,313.72727272727275,280,355,0.27696783022828786,0.26886935434980297,0.06207535515750463,0.6722376973073352,0.11265047264896569,0.39917435058656076,0.39403973509933776,0.23411371237458195,0.6857142857142857,0.07410562919459196
bac,E0992482,E0992482.fa,16,120,488.4375,413,604,0.1962242142779641,0.10617168238367276,0.0,0.8344231174857625,0.20774222262252798,0.3895730811204532,0.3406204906204906,0.24317617866004962,0.8241758241758241,0.12281081361040687
bac,E0994123,E0994123.fa,13,78,343.2307692307692,267,367,0.230893226302855,0.22220232732692424,0.08735332464146023,0.6378543635352973,0.08957380811894768,0.36462584729706304,0.3586009472232769,0.28059701492537314,0.6552706552706553,0.062044013740354724
bac,E0990658,E0990658.fa,42,861,429.0238095238095,151,1103,0.049889238537208586,0.022123893805309734,0.0,0.9857235561323816,0.08691818857506024,0.33603475237033487,0.3333333333333333,0.20903954802259886,0.9795918367346939,0.05940849043802337
bac,E0994427,E0994427.fa,18,153,508.27777777777777,344,632,0.14600373085763288,0.0881704628949302,0.0,0.7101274543575612,0.14973946871141844,0.3557254230973047,0.32142857142857145,0.2484472049689441,0.7344322344322345,0.09081011428154394
bac,E0995117,E0995117.fa,15,105,273.73333333333335,260,297,0.17238072655324288,0.1092015753669889,0.0,0.9879858657243816,0.20514917241811162,0.34140994229125227,0.30042918454935624,0.18222222222222223,0.9924528301886792,0.1504234103478645
bac,E0991547,E0991547.fa,40,780,397.5,241,737,0.09936778848824405,0.08749005530692446,0.0,0.9870200108166577,0.08339105900976007,0.3470739565842195,0.3402990660868326,0.2558139534883721,1.0,0.05576102472708672
